time,cfl,pressure_at_valve
0.162593995,0.000311401,3269282.429
0.162905397,0.000311406,3262235.648
0.163216803,0.000311411,3253976.246
0.163528214,0.000311418,3244372.223
0.163839632,0.000311425,3233295.118
0.164151057,0.000311434,3220623.726
0.164462491,0.000311444,3206247.878
0.164773935,0.000311455,3190072.174
0.16508539,0.000311467,3172019.469
0.165396857,0.000311481,3152034.018
0.165708338,0.000311496,3130084.249
0.166019834,0.000311513,3106164.995
0.166331347,0.000311531,3080299.385
0.166642878,0.000311546,3052541.183
0.166954424,0.000311546,3022976.452
0.16726597,0.000311546,2991725.905
0.167577516,0.000311546,2958947.623
0.167889062,0.000311546,2924838.887
0.168200609,0.000311547,2889644.019
0.168512155,0.000311548,2853669.875
0.168823703,0.000311548,2817291.214
0.169135251,0.00031155,2780977.018
0.169446801,0.000311552,2745273.288
0.169758353,0.000311554,2710876.474
0.170069907,0.000311557,2678703.821
0.170381463,0.000311557,2649835.26
0.17069302,0.000311557,2625278.505
0.171004577,0.000311557,2605666.66
0.171316134,0.000311557,2591082.361
0.171627691,0.000311557,2581121.008
0.171939248,0.000311558,2575145.739
0.172250806,0.000311558,2572574.053
0.172562364,0.000311559,2573043.686
0.172873923,0.000311559,2576409.487
0.173185482,0.000311559,2582620.102
0.173497041,0.000311559,2591584.763
0.1738086,0.000311559,2603101.159
0.174120159,0.000311559,2616845.305
0.174431718,0.000311559,2632385.669
0.174743278,0.00031156,2649189.535
0.175054837,0.00031156,2666623.92
0.175366397,0.00031156,2683964.481
0.175677957,0.00031156,2700447.734
0.175989516,0.00031156,2715295.56
0.176301076,0.00031156,2727777.732
0.176612636,0.00031156,2737310.242
0.176924195,0.00031156,2743551.937
0.177235755,0.00031156,2746453.106
0.177547315,0.00031156,2746236.301
0.177858874,0.00031156,2743318.03
0.178170434,0.00031156,2738225.989
0.178481994,0.00031156,2731538.047
0.178793553,0.00031156,2723835.339
0.179105113,0.00031156,2715666.019
0.179416673,0.00031156,2707519.055
0.179728232,0.00031156,2699806.358
0.180039792,0.00031156,2692868.446
0.180351352,0.00031156,2686979.636
0.180662912,0.00031156,2682350.678
0.180974471,0.00031156,2679127.783
0.181286031,0.00031156,2677386.245
0.181597591,0.00031156,2677120.807
0.181909151,0.00031156,2678239.447
0.18222071,0.00031156,2680565.615
0.18253227,0.00031156,2683848.13
0.18284383,0.00031156,2687780.747
0.183155389,0.00031156,2692028.086
0.183466949,0.00031156,2696253.202
0.183778509,0.00031156,2700144.23
0.184090069,0.00031156,2703432.735
0.184401628,0.00031156,2705910.713
0.184713188,0.00031156,2707445.244
0.185024748,0.00031156,2707987.617
0.185336308,0.00031156,2707574.343
0.185647868,0.00031156,2706319.448
0.185959428,0.00031156,2704402.871
0.186270988,0.00031156,2702053.167
0.186582548,0.00031156,2699524.667
0.186894108,0.00031156,2697071.12
0.187205669,0.000311561,2694919.759
0.187517229,0.000311561,2693251.818
0.18782879,0.000311561,2692187.434
0.188140351,0.000311561,2691776.943
0.188451913,0.000311562,2691999.926
0.188763475,0.000311562,2692772.954
0.189075037,0.000311563,2693961.876
0.1893866,0.000311564,2695398.657
0.189698164,0.000311565,2696901.799
0.190009728,0.000311566,2698298.05
0.190321294,0.000311567,2699441.495
0.19063286,0.000311568,2700227.389
